id,name,type,is_deceased,date_of_birth,date_of_death
m.05b385q,Kelvin Clark,people.person,false,1956-01-30,null
m.0642575,Ken Ghosh,people.person,false,1966-08-19,null
m.03d6tz,Andrew Adonis,people.person,false,1963-02-22,null
m.06t6rt,John Reis,people.person,false,1969-01-01,null
m.0808p10,Hans Waldhausen,people.person,true,1892-01-30,1976-11-06
m.011q7v46,Miguel Cid,people.person,false,1992-05-21,null
m.04gl_zb,Igor Kolodinski,people.person,false,1983-07-07,null
m.0104tzkx,Glen Garrison,people.person,false,1941-06-13,null
m.02rszch,Ion Dumitru,people.person,false,1950-01-02,null
m.04gvftl,Zhang Li,people.person,false,1980-02-03,null
m.02qtg98,Bill Touhey,people.person,true,1906-03-23,1999-03-28
m.05w9z42,Carlos Castillo,people.deceased_person,false,1890-01-01,null
m.05p0zcn,Giuseppe Bernardazzi,people.deceased_person,true,1816-08-13,1891-01-15
m.03gtm1q,Steven Craig,people.person,false,1981-02-05,null
m.04f9grb,Weston Kelsey,people.person,false,1981-08-24,null
m.04n03bg,Aleksei Ivanov,people.person,false,1981-09-01,null
m.011t2tl7,Joe Keum Hwa,people.person,false,1970-01-01,null
m.01v6fxd,Stefano Picchi,people.person,false,1974-01-01,null
m.0134qz2r,Teresia Sampsonia,people.deceased_person,true,1589-01-01,1668-01-01
m.03d9fzr,Habibullah Bahar Chowdhury,people.deceased_person,true,1906-01-01,1966-01-01
m.04pq4b,Chris Higgins,people.person,false,1983-06-02,null
g.1218flpk,Rok Gradisnik,people.person,false,1988-01-12,null
m.02rb2yk,Robert Summers,people.person,false,1940-08-13,null
m.02qtg5h,Robert Aymar,people.person,false,1936-01-01,null
m.05p0zb8,Irving Buchman,people.deceased_person,true,1925-01-19,2009-03-04
m.027k2px,Marilyn Pryor,people.deceased_person,true,1936-01-01,2005-01-01
m.06w6nh2,Lance Brown,people.person,false,1972-02-02,null
m.05q4pj,John Cassels,people.person,false,1922-07-11,null
m.026hg63,Samuel Gross,people.person,true,1776-11-10,1839-03-19
m.03gvsxc,Alexandre Vandamme,people.person,false,1962-01-01,null
m.03xpfv1,Timurs Francisti,people.person,false,1979-05-13,null
m.0734p7,Ford Rainey,people.person,true,1908-08-08,2005-07-25
m.02rffsv,Robert Thorne,people.person,true,1860-03-01,1930-02-11
m.03y82sw,Kiel McLeod,people.person,false,1982-12-30,null
m.06qctvp,Charlie Frisbee,people.person,true,1874-02-02,1954-11-07
m.05y2hzy,Branko Horvat,people.deceased_person,true,1928-07-24,2003-12-18
m.012n8hjd,Bruce Barnum,people.person,false,1964-04-13,null
m.02fltv,Humberto Nilo,people.person,false,1954-01-01,null
m.03f2zv1,Lloyd Daley,people.person,false,1942-01-01,null
m.027zpy4,Dave Manders,people.person,false,1941-02-20,null
m.05pc79s,Jorge Racca,people.person,false,1971-09-04,null
m.05vs9c8,Donald Jackson,people.person,false,1919-01-01,null
m.03cqwbq,Komlavi Loglo,people.person,false,1984-12-30,null
m.01vcfq,Lotte Lenya,people.person,true,1898-10-18,1981-11-27
m.03h218z,Florence Marie Mears,people.deceased_person,true,1896-05-18,1995-12-02
m.03c5qs1,Uno Wallentin,people.deceased_person,true,1905-04-15,1954-10-08
m.03cr4ys,Frank Hemphill,people.person,true,1878-05-13,1950-11-16
m.049f2jd,Ares Tavolazzi,people.person,false,1948-07-12,null
m.03m498m,Liliana Castro,people.person,false,1979-06-29,null
m.01sj765,Yoo Seungjun,people.person,false,1976-12-15,null
m.01vy203,Mika Luttinen,people.person,false,1971-03-02,null
m.05wwd0c,Nicholas A Basbanes,people.person,false,1943-05-25,null
m.04zxh84,Hiroyuki Tajima,people.person,true,1911-01-01,1984-01-01
m.0114g6xt,Cheddy Thompson,people.deceased_person,true,1915-07-04,1972-08-26
m.01v_c78,Rui Alberto Vieira Dias Mingas,people.person,false,1939-05-12,null
g.11dyj0klv,Carin Thiel,people.deceased_person,false,1889-02-09,null
m.03cj6ll,Donna Weinbrecht,people.person,false,1965-04-23,null
m.048brsd,Minna Antrim,people.deceased_person,true,1861-01-01,1950-01-01
m.03m495j,Jason Karnuth,people.person,false,1976-05-15,null
m.02hfz_8,Jenny Thompson,people.deceased_person,true,1910-10-15,1976-01-01
m.05w1ym9,Anthony Musson,people.person,false,1966-01-01,null
m.05kbjx,Johnny Famechon,people.person,false,1945-03-28,null
m.06wxv8,Nikolaos Levidis,people.deceased_person,false,1868-08-25,null
m.01sxpk3,Marcell Siahaan,people.person,false,1977-09-21,null
m.04cv9rp,Rick Hoberg,people.person,false,1952-06-07,null
m.01nvzd9,Roy Acuff,people.person,true,1903-09-15,1992-11-23
m.010c2f8y,Peter Aust,people.deceased_person,true,1939-03-17,1996-01-26
m.05w1yg3,Christopher Murphy,people.person,true,1902-01-01,1973-01-01
m.03wb81d,John Zulli,people.person,false,1954-02-14,null
m.026qgn2,Neville Northey Burnard,people.person,true,1818-10-11,1878-11-27
g.121p0_zp,Robert Misch,people.person,true,1860-01-01,1929-01-01
m.05y4pr5,Annesa Hartman,people.person,false,1968-01-01,null
m.05301k5,Jakob Wilhelm Roux,people.person,true,1771-04-13,1830-08-22
m.0107ztcb,Sam Cann,people.person,false,1954-01-26,null
m.02z2v69,Wang Pinxian,people.person,false,1936-11-14,null
m.03g2g6,Charles Henderson,people.deceased_person,true,1860-04-26,1937-01-07
m.04n0ysq,Will Parker,people.deceased_person,true,1873-01-01,1955-11-10
m.01ffpd,Paul Moyer Limbert,people.deceased_person,true,1897-05-27,1998-12-24
m.047ps30,Priya Suriyasena,people.person,false,1952-10-27,null
m.05xnh4k,Keith Shadwick,people.person,false,1951-01-01,null
m.084w8,William Faulkner,people.deceased_person,true,1897-09-25,1962-07-06
m.03f645m,Nasty Chamber,people.person,false,1986-01-01,null
m.058qdy,Benjamin Hoff,people.person,false,1946-01-01,null
g.122xfcxz,Jack Hamel,people.deceased_person,true,1890-11-24,1951-01-13
m.0282v8g,Stephen Black,people.person,false,1980-04-05,null
m.06zmd04,Werner Schwarz,people.person,false,1900-01-21,null
m.05qddlr,Barbara Tepa Lupack,people.person,false,1951-01-01,null
m.02qfnq,Claire Clairmont,people.person,true,1798-04-27,1879-03-19
m.05yfq4q,Sally Navarro,people.person,false,1942-01-01,null
m.080b9l3,Elena Quinteros,people.person,true,1945-09-09,1976-01-01
m.02wbgtb,Daiju Hisateru,people.person,false,1950-03-19,null
m.04n57_j,Robert Schmidt,people.person,true,1882-04-24,1941-11-17
m.01x83k,Himiko,people.deceased_person,true,0175-01-01,0248-01-01
m.05y3lvp,Ian Trenowden,people.person,false,1931-01-01,null
m.02768l_,William Lowther,people.person,true,1612-01-01,1688-02-01
m.026td49,Anton Ameltschenko,people.person,false,1985-03-27,null
m.01r3t8j,Mariella Nava,people.person,false,1960-02-03,null
m.02vv9q5,Brendan Toibin,people.person,true,1964-02-02,2013-02-12
m.04n42yg,Michael Vehe,people.person,true,1480-01-01,1539-01-01
m.040kmf,Gracy Singh,people.person,false,1980-07-20,null
m.03nrm6,Rollo Beck,people.deceased_person,true,1870-08-26,1950-11-22
m.02w43m3,Kevin Malone,people.person,false,1957-08-06,null
m.0640t5x,Fritz Nallinger,people.deceased_person,true,1898-08-06,1984-06-04
m.043jqb6,Janet van de Graaf,people.person,false,1965-04-05,null
m.04y7yvz,Franz von Sonnleithner,people.person,true,1905-06-01,1981-04-18
m.0510fc,Jem Cohen,people.person,false,1962-01-01,null
m.03cmxcd,Luiz de Barros,people.deceased_person,true,1893-09-12,1982-01-01
m.010lymjj,Jozef Kotula,people.person,false,1976-09-20,null
m.012ln60f,Dejan Jovanovski,people.person,false,1973-03-26,null
m.02r7clr,Darren Clarke,people.person,false,1981-03-18,null
m.02qtwwq,Per Arne Rikvold,people.person,false,1948-10-04,null
m.04jmm,Ron Hubbard,people.deceased_person,true,1911-03-13,1986-01-24
m.043m910,Ken Lee,people.person,true,1932-01-01,2007-12-21
m.0522491,Jeb Spaulding,people.person,false,1952-12-28,null
m.010lymkf,Jarlinson Pantano,people.person,false,1988-11-19,null
m.010p61q7,Mitsuo Toyama,people.person,false,1982-01-01,null
m.05zrbmc,Johnny McIntyre,people.deceased_person,true,1898-10-19,1974-01-01
m.03h2dv3,Luca Grimaldi,people.person,false,1275-01-01,null
m.04yhd8f,Bahar Mert,people.person,false,1975-12-13,null
m.04jhf51,Charles Rochon,people.deceased_person,true,1673-01-01,1733-01-01
m.080n6vp,Steve Slawson,people.person,false,1972-11-13,null
m.043m7m9,Jeremy Thompson,people.person,false,1985-10-09,null
m.047nhz_,Clyde Bernhardt,people.person,true,1905-07-11,1986-05-20
m.05xw65v,Douglas Cooper,people.person,false,1942-01-01,null
m.05xv0lx,Alan Jamieson,people.person,false,1933-01-01,null
m.03qk2jc,Scotty Lago,people.person,false,1987-11-12,null
m.06_y1yz,Bryan Revilla,people.person,false,1986-11-22,null
m.056hpn,Roberto Bartini,people.person,true,1897-05-14,1974-12-06
m.05bh24v,Dorothy Mathews,people.deceased_person,true,1912-02-13,1977-05-18
m.02w96rb,Reto Capadrutt,people.person,true,1912-03-04,1939-02-03
m.05f7050,Rickey Watts,people.person,false,1957-05-16,null
m.012snx84,Joseph Sakunoshin Motoda,people.person,true,1862-02-22,1928-04-16
m.05f5n53,Libe Washburn,people.deceased_person,true,1874-06-16,1940-03-22
m.0279yzq,John Sickels,people.person,false,1968-01-05,null
m.057mp2,John Brophy,people.person,false,1933-01-20,null
m.049dpzv,Donald Heywood,people.deceased_person,true,1896-10-24,1967-01-13
m.04m16_,Bobby Rhine,people.deceased_person,true,1976-04-18,2011-09-05
m.025w445,Jimmy Kauleza,people.person,false,1977-09-16,null
m.025vtvw,Mark Whipple,people.person,false,1957-04-01,null
m.010py0wf,Adrian Romoff,people.person,false,2005-01-01,null
m.05x3x1p,Douglas Marsland,people.deceased_person,true,1899-02-17,1986-08-01
m.060j5j,Valerie Martin,people.person,false,1948-03-14,null
g.122vrdwg,Yelena Aminova,people.person,false,1949-12-29,null
m.05yh0wv,Janet Phillips,people.person,false,1946-01-01,null
m.01v2fxn,Martin Sommer,people.person,false,1979-01-01,null
m.02rnfpp,Sondra Radvanovsky,people.person,false,1969-04-11,null
m.05zlkv5,Richard Harrington,people.person,false,1957-11-04,null
m.03g_lgf,Jerry De La Cruz,people.person,false,1948-12-21,null
m.025yq5r,Liam Burns,people.person,false,1978-10-30,null
m.02x22vq,Fred Baden,people.deceased_person,true,1934-05-04,2009-12-17
m.04vxpt,Gubby Allen,people.person,true,1902-07-31,1989-11-29
m.021d81,Bela III da Hungria,people.deceased_person,true,1148-01-01,1196-04-23
m.05vr4l2,Sylvie Assathiany,people.person,false,1947-01-01,null
m.06sydly,Izumi Yamada,people.person,false,1960-01-01,null
m.05pb1dx,Marcelo Adnet,people.person,false,1981-09-05,null
m.02rn1pw,Sonia Satra,people.person,false,1967-12-17,null
m.03cnlj3,Bob Hale,people.person,false,1945-01-01,null
m.05xrw_0,Michael P Jones,people.person,false,1948-01-01,null
m.06q_yl,Rikki Clarke,people.person,false,1981-09-29,null
m.04ljgdr,Gilbert Houngbo,people.person,false,1961-02-04,null
m.0130wx97,Cecil Goodricke,people.person,true,1883-03-20,1944-08-06
m.05xqrw7,Jim Lacey,people.person,false,1929-01-01,null
m.07jn5f,Vasily Karatygin,people.deceased_person,true,1802-01-01,1853-01-01
m.01028yg4,Jeff Eldridge,people.person,false,1967-01-13,null
m.080df12,Leslie Jacobs,people.person,false,1959-01-01,null
m.01mlm7f,Holly Palmer,people.person,false,1971-01-01,null
m.07s_66,Jay Wesley Neill,people.person,true,1965-04-09,2002-12-12
m.025w467,Benjamin Hardin Helm,people.person,true,1831-06-02,1863-09-21
m.04csqzx,Mike Taylor,people.person,false,1986-01-21,null
m.0134y1v7,Yoshinobu Ota,people.person,false,1972-11-13,null
m.04mz6f2,Aldo Maccione,people.person,false,1935-11-27,null
m.04ybb7,Aaron Albert Mossell,people.deceased_person,true,1863-01-01,1951-01-01
m.01xlhn,Joachim Murat,people.person,true,1767-03-25,1815-10-13
m.07jlsr,Kevin Stevens,people.person,false,1965-04-15,null
m.02phtfp,Frans Timmermans,people.person,false,1961-05-06,null
m.01v2xf8,Lille Palle,null,false,1942-01-01,null
m.07k4q37,Darko Vargec,people.person,false,1972-08-01,null
m.05qjqz,Martin Akakia,people.deceased_person,true,1500-01-01,1551-01-01
m.027_hx4,Galust Petrossian,people.person,false,1981-09-05,null
m.03ljrw,Pierre Degeyter,people.person,true,1848-10-08,1932-09-26
m.03g_lml,Bernice Lapp,people.person,true,1917-09-11,2010-09-08
m.027rrck,Sean Parnell,people.person,false,1962-11-19,null
m.011sp71v,Richard Golle,people.person,false,1895-05-28,null
g.121c9r1l,Stefan Barucha,people.person,false,1977-04-03,null
m.01nvvl,Russ Feingold,people.person,false,1953-03-02,null
m.02q1z9c,Peter Burian,people.person,false,1959-03-21,null
m.0109bbcq,Keith Browning,people.person,true,1933-02-05,2013-11-02
m.05wnqbf,Joseph Anderson,people.deceased_person,true,1832-01-01,1916-01-01
m.0105sl1c,Orvokki Helmi Simpukka Suomela,people.person,true,1909-01-01,1984-01-01
m.02qh4kn,Roger Huerta,people.person,false,1983-05-20,null
m.080dy6,Gwanda Chakuamba,people.person,false,1935-01-01,null
m.06w42w,Robert Luskin,people.person,false,1950-01-21,null
m.01nx82,Ranavalona II,people.person,true,1829-01-01,1883-07-13
m.051g1t,William Gallas,people.person,false,1977-08-17,null
m.01t0skd,Robert Cezar,people.person,false,1942-03-27,null
m.01w68qp,Hartmut Priess,people.person,false,1942-08-19,null
m.011jq0qx,Ahmad Abdollahzadeh,people.person,false,1993-05-06,null
m.02qn_cv,Eddie Golden,people.person,true,1912-02-17,1983-03-28
m.05zvrtf,Giorgio Antoniotto,people.deceased_person,true,1680-01-01,1766-01-01
m.03ll9b,Ragnar Arnalds,people.person,false,1938-07-08,null
m.02wc7mv,Diane Kennedy,people.person,false,1956-01-01,null
m.04155ks,David Hemblen,people.person,false,1963-01-01,null
m.010ls0nd,Ondrej Weissmann,people.person,false,1959-10-28,null
m.02sdfh8,Hersh Kubrik,people.deceased_person,false,1852-04-04,null
m.0651jk_,Ashli Aitken,people.person,true,1999-01-01,2009-06-14
m.010gt5kx,Eloise Worledge,people.person,false,1967-10-08,null
m.04jcqdf,Chen Weixing,people.person,false,1972-04-27,null
m.076zkjw,Scott Mitchinson,people.person,false,1984-12-28,null
m.043pyjf,Brett MacDonald,people.person,false,1966-01-05,null
m.04d_87m,Scott Montgomery,people.person,false,1981-10-16,null
m.04n69mh,Benjamin Gerrish,people.deceased_person,true,1717-10-19,1772-05-06
m.065ymn9,Paula Harvey,people.person,false,1975-06-12,null
m.05b60fg,Eberhard von Breitenbuch,people.deceased_person,true,1910-07-20,1980-09-21
m.04mn8yd,Masahiro Yasuda,people.person,false,1943-01-01,null
m.027k34q,Huang Yan,people.person,false,1966-01-01,null
m.03cyv3,Philippus van Side,people.person,true,0380-01-01,0431-01-01
m.03cdg6l,Pat Myne,people.person,false,1966-09-12,null
m.03yn1qf,John Wayne Parr,people.person,false,1976-05-25,null
m.04n3shv,Sam Beeton,people.person,false,1988-09-13,null
m.05xnfjq,Gloria Mallette,people.person,false,1953-01-01,null
m.05xg7k_,Harold Speert,people.person,false,1915-01-01,null
m.02qp3v5,Art Hunter,people.deceased_person,false,1933-04-24,null
m.018h_s,Mark Phillips,people.person,false,1948-09-22,null
m.05v9wc,David Leach,people.person,false,1962-02-04,null
m.03m8n9y,Sean Murphy,people.person,false,1965-08-17,null
m.072xnz,George Joseph Bell,people.deceased_person,true,1770-03-20,1843-09-23
m.010h7xgn,Geoff McLean,people.person,false,1979-09-05,null
m.04cvmgr,Peter Hood Ballantine Cumming,people.deceased_person,true,1910-08-01,1988-11-16
m.01vzl0v,Pete Streit,people.person,false,1972-01-21,null
m.07s50pc,Jan Kemp,people.person,true,1872-06-10,1946-12-31
m.01322m5l,Mukhammat Sabirov,people.person,true,1932-03-29,2015-03-09
m.05p3sg8,Christine Schachenmann,people.person,false,1940-01-01,null
m.01pf2b3,Jeremy Camp,people.person,false,1978-01-12,null
m.03m7j34,Jarmo Eskelinen,people.person,false,1962-01-01,null
m.04fcxwr,Nollaig Brolly,people.person,false,1977-01-01,null
m.011dndd5,Matias Louanto,people.person,false,1994-12-25,null
m.02pj6tj,Kyokutenzan Takeshi,people.person,false,1973-08-04,null
g.121p639x,Cenni di Francesco di Ser Cenni,people.deceased_person,true,1369-01-01,1415-01-01
g.121zcrqn,Rei Asami,people.person,false,1950-03-11,null
m.01s60r,Clement Armand Fallieres,people.deceased_person,true,1841-11-06,1931-06-22
m.0115k_d4,Vakhtang Maisuradze,people.person,false,1987-03-13,null
m.02q5z6n,Peter Le Neve,people.deceased_person,true,1661-01-21,1729-09-24
m.066pth,Charles McMahon and Darwin Judge,people.deceased_person,true,1956-02-16,1975-04-29
m.03y8hcf,Liam Higgins,people.person,false,1983-07-19,null
m.026w8zy,Alf Hjort,people.deceased_person,true,1877-10-12,1944-12-12
m.01sk12,Tony Gwynn,people.deceased_person,true,1960-05-09,2014-06-16
m.027cxys,Inna Gliznuta,people.person,false,1973-04-18,null
m.04k9r1,Robert Michel,people.person,false,1923-03-02,null
m.064q53f,Anatolij Davydov,people.person,false,1953-11-13,null
m.03gqps_,Abdullah Atalar,people.person,false,1954-04-11,null
m.01vspmy,Irina Zaritzkaya,people.person,true,1939-05-02,2001-07-30
m.05zjbr_,James Kowalski,people.person,false,1957-01-01,null
m.047r65_,Rabah Yousif,people.person,false,1986-12-11,null
m.0447jp,Tarita Teriipia,people.person,false,1941-12-29,null
m.011x424y,Mark Cotta Vaz,people.person,false,1954-09-16,null
m.03m6108,Robert Gordon,people.person,false,1968-07-09,null
m.0114dq04,Susan Andrews,people.person,false,1971-05-26,null
g.122kznft,Dmitry Protzko,people.person,false,1980-01-07,null
m.03cbnbk,Hugo Johnson,people.person,true,1908-02-29,1983-06-06
m.020r8n,William Aiton,people.deceased_person,true,1731-01-01,1793-02-02
m.02v855,Alexander Warburton,people.person,true,1852-04-05,1929-01-14
m.01v172,Edward Sexby,people.deceased_person,true,1616-01-01,1658-01-13
m.04r3rq,Stan Greenberg,people.person,false,1945-05-10,null
m.012z2nfz,Bob Whiting,people.deceased_person,false,1883-01-06,null
m.035ztc,George Paget Thomson,people.person,true,1892-05-03,1975-09-10
m.026mxxq,Amanda Griffin,people.person,false,1980-01-01,null
m.02r6b12,Joseph Aschbach,people.deceased_person,true,1801-04-29,1882-04-25
m.05wt0p,Michele Amari,people.deceased_person,true,1806-07-07,1889-07-16
m.03qnv83,Jim Shepard,people.person,false,1956-12-29,null
m.03rrv_,Claude Basire,people.deceased_person,true,1764-01-01,1794-04-05
m.0640_zf,Luke Wagner,people.person,false,1962-01-01,null
m.02rw4qr,Mikhail Kuleshov,people.person,false,1981-01-07,null
m.0329hj,Vivien Thomas,people.deceased_person,true,1910-08-29,1985-11-26
m.047dtxw,Cliff Leeman,people.deceased_person,true,1913-09-10,1986-04-26
m.05pb29r,Evelyn Paul,people.person,true,1883-01-01,1963-01-01
m.02v_2_5,Ken Maddox,people.person,false,1964-02-29,null
m.01c7p_,John Kander,people.person,false,1927-03-18,null
m.0643gv,John Ernest Walker,people.person,false,1941-01-07,null
m.04j9_v4,Anghel Andreescu,people.person,false,1950-09-05,null
m.0266x71,Georgette Bauerdorf,people.person,true,1924-05-06,1944-10-12
m.0278tm5,Dave Currey,people.person,false,1954-05-13,null
m.0520qzf,Charles Ramage Prescott,people.person,true,1772-01-06,1859-06-11
m.03c57n,Adolf Joffe,people.deceased_person,true,1883-10-10,1927-11-16
m.025_kyk,Robert Swan,people.person,false,1956-07-28,null
m.063cyb,Matt Cross,people.person,false,1980-12-31,null
m.03c2fj9,Dick Hurley,people.deceased_person,true,1847-01-01,1916-01-01
m.05c28sq,Deby LaPlante,people.person,false,1953-04-03,null
m.01w178b,Peter Hall,people.person,false,1946-01-01,null
m.0660mwm,Chris Kellogg,people.person,false,1972-05-11,null
m.05y1cg2,James Foss,people.person,false,1841-01-01,null
m.05p16fg,Michael Lahoud,people.person,false,1986-09-15,null
m.026jlk_,Akeem Anifowoshe,people.deceased_person,true,1968-09-11,1994-12-01
m.05fs3x,Eglantina Zingg,people.person,false,1981-04-22,null
m.0110dvx3,Jacques Griffe,people.person,true,1909-11-29,1996-06-24
m.026g_xw,Boris Souvarine,people.person,true,1895-11-05,1984-11-01
m.0119bwyj,Hidenori Minami,people.person,false,1970-10-26,null
m.047cr11,Kristian Gjessing,people.person,false,1978-01-15,null
